"Operador","Año","Mes","Servicio","Categoría","Bloque","Tipo Conexión","Servicios Autorizados","Conexiones","Unidades","Consumo","Importe","Importe Cargo Fijo"
"AyA","2019","Diciembre","Acueducto","Gobierno","26-40","Medido","","172","172","5581","8735918","345620.15"
"AyA","2019","Diciembre","Alcantarillado","Gobierno","26-40","Medido","","77","77","2554","3053818","93249.68"
"AyA","2019","Diciembre","Hidrantes","Gobierno","26-40","Medido","","172","172","5581","222792",""
"AyA","2019","Diciembre","Tarifa Hidrica","Gobierno","26-40","Medido","","","","","",""
"AyA","2019","Diciembre","Acueducto","Gobierno","41-60","Medido","","167","167","8260","13331800","335573.05"
"AyA","2019","Diciembre","Alcantarillado","Gobierno","41-60","Medido","","76","76","3792","4662864","92038.65"
"AyA","2019","Diciembre","Hidrantes","Gobierno","41-60","Medido","","167","167","8260","269928",""
"AyA","2019","Diciembre","Tarifa Hidrica","Gobierno","41-60","Medido","","","","","",""
"AyA","2019","Diciembre","Acueducto","Gobierno","61-80","Medido","","103","103","7342","12049756","206970.21"
"AyA","2019","Diciembre","Alcantarillado","Gobierno","61-80","Medido","","36","36","2600","3251240","43597.25"
"AyA","2019","Diciembre","Hidrantes","Gobierno","61-80","Medido","","103","103","7342","242572",""
"AyA","2019","Diciembre","Tarifa Hidrica","Gobierno","61-80","Medido","","","","","",""
"AyA","2019","Diciembre","Acueducto","Gobierno","81-100","Medido","","78","78","7263","12025795","156734.72"
"AyA","2019","Diciembre","Alcantarillado","Gobierno","81-100","Medido","","39","39","3676","4635276","47230.36"
"AyA","2019","Diciembre","Hidrantes","Gobierno","81-100","Medido","","78","78","7263","193848",""
"AyA","2019","Diciembre","Tarifa Hidrica","Gobierno","81-100","Medido","","","","","",""
"AyA","2019","Diciembre","Acueducto","Gobierno","101-120","Medido","","39","39","4303","7161115","78367.36"
"AyA","2019","Diciembre","Alcantarillado","Gobierno","101-120","Medido","","18","18","1988","2517956","21798.63"
"AyA","2019","Diciembre","Hidrantes","Gobierno","101-120","Medido","","39","39","4303","180072",""
"AyA","2019","Diciembre","Tarifa Hidrica","Gobierno","101-120","Medido","","","","","",""
"AyA","2019","Diciembre","Acueducto","Gobierno","121 y mas","Medido","","368","368","447925","796309110","739466.37"
"AyA","2019","Diciembre","Alcantarillado","Gobierno","121 y mas","Medido","","202","202","227720","307151548","244629.04"
"AyA","2019","Diciembre","Hidrantes","Gobierno","121 y mas","Medido","","368","368","447925","10255872",""
"AyA","2019","Diciembre","Tarifa Hidrica","Gobierno","121 y mas","Medido","","","","","",""
"AyA","2019","Diciembre","Acueducto","Gobierno","","Fijo","","23","23","","168410","2000"
"AyA","2019","Diciembre","Alcantarillado","Gobierno","","Fijo","","","","","",""
"AyA","2019","Diciembre","Hidrantes","Gobierno","","Fijo","","23","23","","11730",""
"AyA","2019","Diciembre","Tarifa Hidrica","Gobierno","","Fijo","","","","","",""
"AyA","2019","Noviembre","Acueducto","Domiciliar","0-15","Medido","","362911","423442","3205518","1142800821","850676962.95"
"AyA","2019","Noviembre","Alcantarillado","Domiciliar","0-15","Medido","","126703","154215","1159381","317068197","185982671.23"
"AyA","2019","Noviembre","Hidrantes","Domiciliar","0-15","Medido","","362911","423442","3205518","76974488",""
"AyA","2019","Noviembre","Tarifa Hidrica","Domiciliar","0-15","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Domiciliar","16-25","Medido","","149765","165795","3279309","1443859465","333075101.37"
"AyA","2019","Noviembre","Alcantarillado","Domiciliar","16-25","Medido","","46314","51504","1010239","339835633","62113617.35"
"AyA","2019","Noviembre","Hidrantes","Domiciliar","16-25","Medido","","149765","165795","3279309","78681544",""
"AyA","2019","Noviembre","Tarifa Hidrica","Domiciliar","16-25","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Domiciliar","26-40","Medido","","62422","67261","2083329","1150676932","135124487.43"
"AyA","2019","Noviembre","Alcantarillado","Domiciliar","26-40","Medido","","16592","17356","533221","224513324","20931266.36"
"AyA","2019","Noviembre","Hidrantes","Domiciliar","26-40","Medido","","62422","67261","2083329","50034740",""
"AyA","2019","Noviembre","Tarifa Hidrica","Domiciliar","26-40","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Domiciliar","41-60","Medido","","13474","14350","683418","447769442","28828539.49"
"AyA","2019","Noviembre","Alcantarillado","Domiciliar","41-60","Medido","","2875","2961","139876","69674835","3570954.12"
"AyA","2019","Noviembre","Hidrantes","Domiciliar","41-60","Medido","","13474","14350","683418","16420617",""
"AyA","2019","Noviembre","Tarifa Hidrica","Domiciliar","41-60","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Domiciliar","61-80","Medido","","2428","2590","177368","147278315","5203199.81"
"AyA","2019","Noviembre","Alcantarillado","Domiciliar","61-80","Medido","","448","452","31597","20047859","545110.19"
"AyA","2019","Noviembre","Hidrantes","Domiciliar","61-80","Medido","","2428","2590","177368","4253644",""
"AyA","2019","Noviembre","Tarifa Hidrica","Domiciliar","61-80","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Domiciliar","81-100","Medido","","745","785","70257","71979313","1577031.6"
"AyA","2019","Noviembre","Alcantarillado","Domiciliar","81-100","Medido","","121","124","11020","8438091","149543.5"
"AyA","2019","Noviembre","Hidrantes","Domiciliar","81-100","Medido","","745","785","70257","1686915",""
"AyA","2019","Noviembre","Tarifa Hidrica","Domiciliar","81-100","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Domiciliar","101-120","Medido","","372","415","45687","52941094","833717.34"
"AyA","2019","Noviembre","Alcantarillado","Domiciliar","101-120","Medido","","65","68","7561","6692750","82007.73"
"AyA","2019","Noviembre","Hidrantes","Domiciliar","101-120","Medido","","372","415","45687","1091799",""
"AyA","2019","Noviembre","Tarifa Hidrica","Domiciliar","101-120","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Domiciliar","121 y mas","Medido","","684","705","155242","226501509","1416315.01"
"AyA","2019","Noviembre","Alcantarillado","Domiciliar","121 y mas","Medido","","116","118","25131","27913744","142307.53"
"AyA","2019","Noviembre","Hidrantes","Domiciliar","121 y mas","Medido","","684","705","155242","3689821",""
"AyA","2019","Noviembre","Tarifa Hidrica","Domiciliar","121 y mas","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Domiciliar","","Fijo","","8935","9775","","39808105","5426357"
"AyA","2019","Noviembre","Alcantarillado","Domiciliar","","Fijo","","695","782","","5338803","937801"
"AyA","2019","Noviembre","Hidrantes","Domiciliar","","Fijo","","8935","9775","","4985669",""
"AyA","2019","Noviembre","Tarifa Hidrica","Domiciliar","","Fijo","","","","","",""
"AyA","2019","Noviembre","Acueducto","Empresarial","0-15","Medido","","38265","38274","174053","244477898","77646842.47"
"AyA","2019","Noviembre","Alcantarillado","Empresarial","0-15","Medido","","19158","19162","87894","94261634","23510086.85"
"AyA","2019","Noviembre","Hidrantes","Empresarial","0-15","Medido","","38265","38274","174053","4225562",""
"AyA","2019","Noviembre","Tarifa Hidrica","Empresarial","0-15","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Empresarial","16-25","Medido","","6104","6106","121797","179859063","12387302.61"
"AyA","2019","Noviembre","Alcantarillado","Empresarial","16-25","Medido","","2943","2945","58644","66027972","3613255.7"
"AyA","2019","Noviembre","Hidrantes","Empresarial","16-25","Medido","","6104","6106","121797","2950655",""
"AyA","2019","Noviembre","Tarifa Hidrica","Empresarial","16-25","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Empresarial","26-40","Medido","","4291","4292","137635","214845392","8707222.86"
"AyA","2019","Noviembre","Alcantarillado","Empresarial","26-40","Medido","","2011","2011","64460","76675222","2467319.94"
"AyA","2019","Noviembre","Hidrantes","Empresarial","26-40","Medido","","4291","4292","137635","3356279",""
"AyA","2019","Noviembre","Tarifa Hidrica","Empresarial","26-40","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Empresarial","41-60","Medido","","2593","2593","127669","205593156","5260444.75"
"AyA","2019","Noviembre","Alcantarillado","Empresarial","41-60","Medido","","1201","1201","58915","72168840","1473521.26"
"AyA","2019","Noviembre","Hidrantes","Empresarial","41-60","Medido","","2593","2593","127669","3117207",""
"AyA","2019","Noviembre","Tarifa Hidrica","Empresarial","41-60","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Empresarial","61-80","Medido","","1315","1315","91435","149467257","2667753.51"
"AyA","2019","Noviembre","Alcantarillado","Empresarial","61-80","Medido","","626","626","43432","54114106","768046.88"
"AyA","2019","Noviembre","Hidrantes","Empresarial","61-80","Medido","","1315","1315","91435","2229188",""
"AyA","2019","Noviembre","Tarifa Hidrica","Empresarial","61-80","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Empresarial","81-100","Medido","","836","836","75187","124767355","1696001.47"
"AyA","2019","Noviembre","Alcantarillado","Empresarial","81-100","Medido","","411","411","36873","46341274","504260.81"
"AyA","2019","Noviembre","Hidrantes","Empresarial","81-100","Medido","","836","836","75187","1800828",""
"AyA","2019","Noviembre","Tarifa Hidrica","Empresarial","81-100","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Empresarial","101-120","Medido","","521","521","57118","95033874","1056957.85"
"AyA","2019","Noviembre","Alcantarillado","Empresarial","101-120","Medido","","251","251","27543","34896618","307954.9"
"AyA","2019","Noviembre","Hidrantes","Empresarial","101-120","Medido","","521","521","57118","1428421",""
"AyA","2019","Noviembre","Tarifa Hidrica","Empresarial","101-120","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Empresarial","121 y mas","Medido","","2270","2270","985044","1731387353","4605171.46"
"AyA","2019","Noviembre","Alcantarillado","Empresarial","121 y mas","Medido","","1026","1026","396672","529582955","1258811.66"
"AyA","2019","Noviembre","Hidrantes","Empresarial","121 y mas","Medido","","2270","2270","985044","23370296",""
"AyA","2019","Noviembre","Tarifa Hidrica","Empresarial","121 y mas","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Empresarial","","Medido","Servicio Temporales","","","","",""
"AyA","2019","Noviembre","Alcantarillado","Empresarial","","Medido","Servicio Temporales","","","","",""
"AyA","2019","Noviembre","Hidrantes","Empresarial","","Medido","Servicio Temporales","","","","",""
"AyA","2019","Noviembre","Tarifa Hidrica","Empresarial","","Medido","Servicio Temporales","","","","",""
"AyA","2019","Noviembre","Acueducto","Empresarial","","Fijo","","445","445","","3197784","162000"
"AyA","2019","Noviembre","Alcantarillado","Empresarial","","Fijo","","24","24","","584193","31200"
"AyA","2019","Noviembre","Hidrantes","Empresarial","","Fijo","","445","445","","226813",""
"AyA","2019","Noviembre","Tarifa Hidrica","Empresarial","","Fijo","","","","","",""
"AyA","2019","Noviembre","Acueducto","Preferencial","0-15","Medido","","2806","2806","13288","4754796","5642043.71"
"AyA","2019","Noviembre","Alcantarillado","Preferencial","0-15","Medido","","814","814","4160","1135680","986282.99"
"AyA","2019","Noviembre","Hidrantes","Preferencial","0-15","Medido","","2806","2806","13288","370973",""
"AyA","2019","Noviembre","Tarifa Hidrica","Preferencial","0-15","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Preferencial","16-25","Medido","","656","656","13349","5928715","1319023.76"
"AyA","2019","Noviembre","Alcantarillado","Preferencial","16-25","Medido","","216","216","4408","1494760","261716.37"
"AyA","2019","Noviembre","Hidrantes","Preferencial","16-25","Medido","","656","656","13349","362040",""
"AyA","2019","Noviembre","Tarifa Hidrica","Preferencial","16-25","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Preferencial","26-40","Medido","","565","565","18410","10047475","1136049.43"
"AyA","2019","Noviembre","Alcantarillado","Preferencial","26-40","Medido","","209","209","6815","2858012","253234.82"
"AyA","2019","Noviembre","Hidrantes","Preferencial","26-40","Medido","","565","565","18410","485520",""
"AyA","2019","Noviembre","Tarifa Hidrica","Preferencial","26-40","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Preferencial","41-60","Medido","","473","473","23432","14060987","951064.39"
"AyA","2019","Noviembre","Alcantarillado","Preferencial","41-60","Medido","","164","164","8070","3725881","198710.58"
"AyA","2019","Noviembre","Hidrantes","Preferencial","41-60","Medido","","473","473","23432","638175",""
"AyA","2019","Noviembre","Tarifa Hidrica","Preferencial","41-60","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Preferencial","61-80","Medido","","274","274","19241","12394863","550933.7"
"AyA","2019","Noviembre","Alcantarillado","Preferencial","61-80","Medido","","87","87","6112","3019788","105413.54"
"AyA","2019","Noviembre","Hidrantes","Preferencial","61-80","Medido","","274","274","19241","501051",""
"AyA","2019","Noviembre","Tarifa Hidrica","Preferencial","61-80","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Preferencial","81-100","Medido","","183","183","16411","11076755","367959.37"
"AyA","2019","Noviembre","Alcantarillado","Preferencial","81-100","Medido","","67","67","6106","3156624","81180.54"
"AyA","2019","Noviembre","Hidrantes","Preferencial","81-100","Medido","","183","183","16411","399840",""
"AyA","2019","Noviembre","Tarifa Hidrica","Preferencial","81-100","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Preferencial","101-120","Medido","","139","139","15488","10772755","279488.27"
"AyA","2019","Noviembre","Alcantarillado","Preferencial","101-120","Medido","","49","49","5365","2842830","59370.84"
"AyA","2019","Noviembre","Hidrantes","Preferencial","101-120","Medido","","139","139","15488","358080",""
"AyA","2019","Noviembre","Tarifa Hidrica","Preferencial","101-120","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Preferencial","121 y mas","Medido","","787","787","426673","327447996","1582426.37"
"AyA","2019","Noviembre","Alcantarillado","Preferencial","121 y mas","Medido","","299","299","255495","149893392","362283.31"
"AyA","2019","Noviembre","Hidrantes","Preferencial","121 y mas","Medido","","787","787","426673","9995736",""
"AyA","2019","Noviembre","Tarifa Hidrica","Preferencial","121 y mas","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Preferencial","","Fijo","","105","105","","792782","46000"
"AyA","2019","Noviembre","Alcantarillado","Preferencial","","Fijo","","9","9","","250551","10800"
"AyA","2019","Noviembre","Hidrantes","Preferencial","","Fijo","","105","105","","53550",""
"AyA","2019","Noviembre","Tarifa Hidrica","Preferencial","","Fijo","","","","","",""
"AyA","2019","Noviembre","Acueducto","Gobierno","0-15","Medido","","813","813","3789","5323693","1633424.5"
"AyA","2019","Noviembre","Alcantarillado","Gobierno","0-15","Medido","","346","346","1537","1647601","417791.68"
"AyA","2019","Noviembre","Hidrantes","Gobierno","0-15","Medido","","813","813","3789","194135",""
"AyA","2019","Noviembre","Tarifa Hidrica","Gobierno","0-15","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Gobierno","16-25","Medido","","181","181","3671","5435458","363652.93"
"AyA","2019","Noviembre","Alcantarillado","Gobierno","16-25","Medido","","76","76","1555","1758115","91769.27"
"AyA","2019","Noviembre","Hidrantes","Gobierno","16-25","Medido","","181","181","3671","176352",""
"AyA","2019","Noviembre","Tarifa Hidrica","Gobierno","16-25","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Gobierno","26-40","Medido","","193","193","6382","10000607","387762.52"
"AyA","2019","Noviembre","Alcantarillado","Gobierno","26-40","Medido","","87","87","2864","3418928","105051.66"
"AyA","2019","Noviembre","Hidrantes","Gobierno","26-40","Medido","","193","193","6382","229224",""
"AyA","2019","Noviembre","Tarifa Hidrica","Gobierno","26-40","Medido","","","","","",""
"AyA","2019","Noviembre","Acueducto","Gobierno","41-60","Medido","","162","162","8038","12975790","325479.42"
"AyA","2019","Noviembre","Alcantarillado","Gobierno","41-60","Medido","","71","71","3462","4251654","85731.82"
